center_lon,center_lat,value,count,v0_lon,v0_lat,v1_lon,v1_lat,v2_lon,v2_lat,v3_lon,v3_lat,v4_lon,v4_lat,v5_lon,v5_lat
139.2170312487853,36.004305555555554,0.161986750645084,1.0,139.240390623832,35.99543209876543,139.240390623832,36.01317901234568,139.2170312487853,36.0220524691358,139.1936718737386,36.01317901234568,139.1936718737386,35.99543209876543,139.2170312487853,35.98655864197531
139.2170312487853,36.057546296296294,0.11524488130366642,6.0,139.240390623832,36.04867283950617,139.240390623832,36.06641975308642,139.2170312487853,36.07529320987654,139.1936718737386,36.06641975308642,139.1936718737386,36.04867283950617,139.2170312487853,36.03979938271605
139.2170312487853,36.110787037037035,0.3655234239497119,34.0,139.240390623832,36.10191358024691,139.240390623832,36.11966049382716,139.2170312487853,36.12853395061728,139.1936718737386,36.11966049382716,139.1936718737386,36.10191358024691,139.2170312487853,36.09304012345679
139.2170312487853,36.164027777777775,0.42300581150196526,16.0,139.240390623832,36.15515432098765,139.240390623832,36.1729012345679,139.2170312487853,36.18177469135802,139.1936718737386,36.1729012345679,139.1936718737386,36.15515432098765,139.2170312487853,36.14628086419753
139.2170312487853,36.217268518518516,0.3581515266977211,26.0,139.240390623832,36.20839506172839,139.240390623832,36.22614197530864,139.2170312487853,36.23501543209876,139.1936718737386,36.22614197530864,139.1936718737386,36.20839506172839,139.2170312487853,36.19952160493827
139.26374999887875,35.31217592592592,0.26043669768712674,33.0,139.28710937392546,35.303302469135794,139.28710937392546,35.32104938271605,139.26374999887875,35.32992283950617,139.24039062383204,35.32104938271605,139.24039062383204,35.303302469135794,139.26374999887875,35.294429012345674
139.26374999887875,35.36541666666666,0.29376916275190207,43.0,139.28710937392546,35.356543209876534,139.28710937392546,35.37429012345679,139.26374999887875,35.38316358024691,139.24039062383204,35.37429012345679,139.24039062383204,35.356543209876534,139.26374999887875,35.347669753086414
139.26374999887875,35.4186574074074,0.2990183825666763,7.0,139.28710937392546,35.409783950617275,139.28710937392546,35.42753086419753,139.26374999887875,35.43640432098765,139.24039062383204,35.42753086419753,139.24039062383204,35.409783950617275,139.26374999887875,35.400910493827155
139.26374999887875,35.47189814814814,0.37842032546054694,4.0,139.28710937392546,35.463024691358015,139.28710937392546,35.48077160493827,139.26374999887875,35.48964506172839,139.24039062383204,35.48077160493827,139.24039062383204,35.463024691358015,139.26374999887875,35.454151234567895
139.26374999887875,35.52513888888888,0.2947264645386402,8.0,139.28710937392546,35.516265432098756,139.28710937392546,35.53401234567901,139.26374999887875,35.54288580246913,139.24039062383204,35.53401234567901,139.24039062383204,35.516265432098756,139.26374999887875,35.507391975308636
139.26374999887875,35.57837962962962,0.3418739532736713,28.0,139.28710937392546,35.569506172839496,139.28710937392546,35.58725308641975,139.26374999887875,35.59612654320987,139.24039062383204,35.58725308641975,139.24039062383204,35.569506172839496,139.26374999887875,35.560632716049376
139.26374999887875,35.63162037037037,0.20771897938368647,13.0,139.28710937392546,35.622746913580244,139.28710937392546,35.6404938271605,139.26374999887875,35.64936728395062,139.24039062383204,35.6404938271605,139.24039062383204,35.622746913580244,139.26374999887875,35.613873456790124
139.26374999887875,35.68486111111111,0.2988932785289153,33.0,139.28710937392546,35.675987654320984,139.28710937392546,35.69373456790124,139.26374999887875,35.70260802469136,139.24039062383204,35.69373456790124,139.24039062383204,35.675987654320984,139.26374999887875,35.667114197530864
139.26374999887875,35.73810185185185,0.3115515290638153,36.0,139.28710937392546,35.729228395061725,139.28710937392546,35.74697530864198,139.26374999887875,35.7558487654321,139.24039062383204,35.74697530864198,139.24039062383204,35.729228395061725,139.26374999887875,35.720354938271605
139.26374999887875,35.79134259259259,0.23656165615187233,35.0,139.28710937392546,35.782469135802465,139.28710937392546,35.80021604938272,139.26374999887875,35.80908950617284,139.24039062383204,35.80021604938272,139.24039062383204,35.782469135802465,139.26374999887875,35.773595679012345
139.26374999887875,35.84458333333333,0.41621412711820965,7.0,139.28710937392546,35.835709876543206,139.28710937392546,35.85345679012346,139.26374999887875,35.86233024691358,139.24039062383204,35.85345679012346,139.24039062383204,35.835709876543206,139.26374999887875,35.826836419753086
139.26374999887875,35.89782407407407,0.15942117437470837,5.0,139.28710937392546,35.888950617283946,139.28710937392546,35.9066975308642,139.26374999887875,35.91557098765432,139.24039062383204,35.9066975308642,139.24039062383204,35.888950617283946,139.26374999887875,35.880077160493826
139.26374999887875,36.004305555555554,0.2425491690820688,11.0,139.28710937392546,35.99543209876543,139.28710937392546,36.01317901234568,139.26374999887875,36.0220524691358,139.24039062383204,36.01317901234568,139.24039062383204,35.99543209876543,139.26374999887875,35.98655864197531
139.26374999887875,36.057546296296294,0.12367084633255282,30.0,139.28710937392546,36.04867283950617,139.28710937392546,36.06641975308642,139.26374999887875,36.07529320987654,139.24039062383204,36.06641975308642,139.24039062383204,36.04867283950617,139.26374999887875,36.03979938271605
