potential_pct,prevalence_pct,n_valid_meshes
35.4,40.49598692747633,20807
35.5,40.70264814725813,20807
35.6,40.885278992646704,20807
35.699999999999996,41.13519488633633,20807
35.8,41.30821358196761,20807
35.9,41.54371125102129,20807
36.0,41.76479069543903,20807
36.1,41.976257990099484,20807
36.199999999999996,42.173307060123996,20807
36.3,42.365550055269864,20807
36.4,42.53376267602249,20807
36.5,42.716393521411064,20807
36.6,42.8846061421637,20807
36.7,43.06723698755226,20807
36.8,43.264286057576776,20807
36.9,43.408468303936175,20807
37.0,43.61032344883933,20807
37.1,43.826596818378434,20807
37.2,44.004421588888356,20807
37.3,44.16782813476234,20807
37.4,44.360071129908206,20807
37.5,44.55712019993271,20807
37.6,44.7205267458067,20807
37.7,44.883933291680684,20807
37.8,45.07617628682655,20807
37.9,45.26361320709377,20807
38.0,45.43663190272505,20807
38.1,45.62887489787091,20807
38.2,45.821117893016776,20807
38.3,45.994136588648054,20807
38.4,46.18157350891527,20807
38.5,46.39784687845437,20807
38.6,46.57567164896429,20807
38.7,46.79194501850339,20807
38.800000000000004,46.921709040226844,20807
38.9,47.09472773585812,20807
39.0,47.30138895563993,20807
39.1,47.488825875907146,20807
39.2,47.68587494593166,20807
39.300000000000004,47.78199644350459,20807
39.4,47.95020906425722,20807
39.5,48.10400346037391,20807
39.6,48.27702215600519,20807
39.7,48.45484692651512,20807
39.800000000000004,48.58461094823858,20807
39.900000000000006,48.72879319459797,20807
40.0,48.88739366559331,20807
40.1,49.03157591195271,20807
40.2,49.238237131734515,20807
40.300000000000004,49.45451050127361,20807
40.400000000000006,49.63233527178353,20807
40.5,49.84380256644398,20807
40.6,50.01201518719662,20807
40.7,50.18022780794925,20807
40.800000000000004,50.35805257845917,20807
40.900000000000006,50.569519873119624,20807
41.0,50.72331426923631,20807
41.1,50.925169414139475,20807
41.2,51.050127360984284,20807
41.300000000000004,51.23275820637286,20807
41.400000000000006,51.35291007833902,20807
41.5,51.47786802518383,20807
41.6,51.646080645936465,20807
41.699999999999996,51.867160090354204,20807
41.8,52.06901523525737,20807
41.9,52.256452155524585,20807
42.0,52.40544047676263,20807
42.1,52.55442879800067,20807
42.199999999999996,52.6601624453309,20807
42.3,52.833181140962175,20807
42.4,53.00139376171481,20807
42.5,53.22247320613255,20807
42.6,53.40029797664248,20807
42.699999999999996,53.60215312154563,20807
42.8,53.77036574229827,20807
42.9,53.96741481232278,20807
43.0,54.1452395828327,20807
43.1,54.27500360455616,20807
43.2,54.41437977603691,20807
43.3,54.60662277118278,20807
43.4,54.765223242178116,20807
43.5,54.96227231220262,20807
43.6,55.16893353198443,20807
43.7,55.33234007785841,20807
43.8,55.500552698611045,20807
43.9,55.65434709472773,20807
44.0,55.836977940116306,20807
44.1,55.98596626135435,20807
44.2,56.1349545825924,20807
44.3,56.29355505358774,20807
44.4,56.42331907531119,20807
44.5,56.605949920699764,20807
44.6,56.72610179266593,20807
44.7,56.831835439996155,20807
44.800000000000004,56.9808237612342,20807
44.9,57.120199932714954,20807
45.0,57.30283077810352,20807
45.1,57.43740087470563,20807
45.2,57.58158312106502,20807
45.300000000000004,57.72576536742442,20807
45.4,57.908396212812995,20807
45.5,58.052578459172395,20807
45.6,58.20156678041044,20807
45.7,58.36016725140578,20807
45.800000000000004,58.48031912337194,20807
45.9,58.60527707021675,20807
46.0,58.773489690969384,20807
46.1,58.93689623684337,20807
46.2,59.06666025856683,20807
46.300000000000004,59.19642428029029,20807
46.400000000000006,59.35021867640698,20807
46.5,59.55207382131014,20807
46.6,59.6722256932763,20807
46.7,59.84043831402893,20807
46.800000000000004,59.95578411111645,20807
46.900000000000006,60.090354207718555,20807
47.0,60.2393425289566,20807
47.1,60.35949440092276,20807
47.2,60.48445234776758,20807
47.300000000000004,60.63824674388427,20807
47.400000000000006,60.76801076560773,20807
47.5,60.941029461239005,20807
47.6,61.06598740808382,20807
47.7,61.25823040322968,20807
47.800000000000004,61.36396405055991,20807
47.900000000000006,61.47450377276878,20807
48.0,61.59946171961359,20807
48.1,61.73883789109434,20807
48.199999999999996,61.83976546354592,20807
48.3,61.96952948526938,20807
48.4,62.10890565675013,20807
48.5,62.262700052866826,20807
48.6,62.36843370019705,20807
48.699999999999996,62.48858557216322,20807
48.8,62.59431921949344,20807
48.9,62.743307540731486,20807
49.0,62.83462296342577,20807
49.1,62.92113231124141,20807
49.2,63.06531455760081,20807
49.3,63.16624213005239,20807
49.4,63.31042437641178,20807
49.5,63.45460662277118,20807
49.6,63.560340270101406,20807
49.7,63.68049214206757,20807
49.8,63.800644014033736,20807
49.9,63.92560196087855,20807
50.0,64.01691738357283,20807
50.1,64.137069255539,20807
50.2,64.28605757677704,20807
50.3,64.40620944874321,20807
50.4,64.50233094631615,20807
50.5,64.62728889316095,20807
50.6,64.76185898976306,20807
50.7,64.86278656221464,20807
50.8,65.00216273369539,20807
50.9,65.12231460566156,20807
51.0,65.19440572884126,20807
51.1,65.31936367568606,20807
51.2,65.46835199692411,20807
51.300000000000004,65.5500552698611,20807
51.4,65.64617676743404,20807
51.5,65.74229826500697,20807
51.6,65.8384197625799,20807
51.7,65.95857163454606,20807
51.800000000000004,66.05949920699764,20807
51.9,66.13159033017735,20807
52.0,66.29980295092997,20807
52.1,66.36708799923103,20807
52.2,66.47282164656126,20807
52.300000000000004,66.57374921901284,20807
52.400000000000006,66.67948286634305,20807
52.5,66.79963473830922,20807
52.6,66.91498053539674,20807
52.7,67.00629595809103,20807
52.800000000000004,67.11202960542126,20807
52.900000000000006,67.25621185178065,20807
53.0,67.36675157398952,20807
53.1,67.46287307156246,20807
53.2,67.56860671889268,20807
53.300000000000004,67.66953429134426,20807
53.400000000000006,67.78007401355313,20807
53.5,67.90503196039795,20807
53.6,68.00115345797087,20807
53.7,68.1068871053011,20807
53.800000000000004,68.23184505214591,20807
53.900000000000006,68.3952515980199,20807
54.0,68.48656702071418,20807
54.1,68.55385206901524,20807
54.2,68.6836160907387,20807
54.300000000000004,68.78934973806892,20807
54.400000000000006,68.86624693612727,20807
54.50000000000001,68.9719805834575,20807
54.6,69.09213245542365,20807
54.7,69.1786418032393,20807
54.800000000000004,69.28437545056951,20807
54.900000000000006,69.37088479838516,20807
55.00000000000001,69.46220022107944,20807
55.1,69.57754601816697,20807
55.2,69.68808574037584,20807
55.300000000000004,69.77940116307012,20807
55.400000000000006,69.88994088527899,20807
55.50000000000001,70.00048060748786,20807
55.60000000000001,70.0966021050608,20807
55.7,70.17830537799779,20807
55.800000000000004,70.26000865093478,20807
55.900000000000006,70.3753544480223,20807
56.00000000000001,70.49550631998846,20807
56.10000000000001,70.61565819195464,20807
56.2,70.68294324025568,20807
56.300000000000004,70.80309511222185,20807
56.400000000000006,70.88479838515885,20807
56.50000000000001,71.00014418224636,20807
56.60000000000001,71.06262315566876,20807
56.7,71.17316287787764,20807
56.800000000000004,71.26447830057192,20807
56.900000000000006,71.36059979814486,20807
57.00000000000001,71.48555774498966,20807
57.10000000000001,71.55764886816937,20807
57.2,71.70183111452876,20807
57.300000000000004,71.78834046234441,20807
57.400000000000006,71.90368625943192,20807
57.50000000000001,71.98058345749027,20807
57.60000000000001,72.04306243091267,20807
57.699999999999996,72.16321430287884,20807
57.8,72.26414187533042,20807
57.9,72.34103907338876,20807
57.99999999999999,72.42274234632576,20807
58.099999999999994,72.52847599365599,20807
58.199999999999996,72.6438217907435,20807
58.3,72.73513721343778,20807
58.4,72.8600951602826,20807
58.5,72.95621665785553,20807
58.599999999999994,73.03791993079253,20807
58.699999999999996,73.1388475032441,20807
58.8,73.2205507761811,20807
58.9,73.2830297496035,20807
59.0,73.3455087230259,20807
59.099999999999994,73.43201807084155,20807
59.199999999999996,73.53294564329312,20807
59.3,73.61464891623011,20807
59.4,73.69154611428846,20807
59.5,73.77324938722545,20807
59.599999999999994,73.89340125919162,20807
59.699999999999996,73.98952275676454,20807
59.8,74.09045032921613,20807
59.9,74.22982650069689,20807
60.0,74.32594799826981,20807
60.099999999999994,74.44129379535732,20807
60.199999999999996,74.52299706829433,20807
60.3,74.57105781708078,20807
60.4,74.69120968904696,20807
60.5,74.7681068871053,20807
60.6,74.85461623492094,20807
60.699999999999996,74.97957418176576,20807
60.8,75.03724708030951,20807
60.9,75.14298072763974,20807
61.0,75.20545970106214,20807
61.1,75.24390830009132,20807
61.199999999999996,75.36406017205748,20807
61.3,75.43615129523718,20807
61.4,75.52746671793146,20807
61.5,75.61397606574711,20807
61.6,75.6860671889268,20807
61.7,75.79180083625702,20807
61.8,75.86869803431537,20807
61.9,75.95520738213101,20807
62.0,76.0465228048253,20807
62.1,76.12342000288365,20807
62.2,76.20992935069928,20807
62.3,76.27721439900034,20807
62.4,76.40697842072379,20807
62.5,76.49829384341808,20807
62.6,76.57038496659779,20807
62.7,76.65208823953478,20807
62.8,76.73379151247177,20807
62.9,76.78185226125824,20807
63.0,76.86836160907387,20807
63.1,76.93084058249627,20807
63.2,77.01254385543326,20807
63.3,77.0990532032489,20807
